"yr","plntcode","overnightcategory","fuel.general","overnight.lev","om.fixed.lev","om.var","marginal.cost","nameplate","generation"
1996,"11","hydro","water",151.400003379606,5.45913473724542,5.40919361707458,0,72.9,230243
1996,"1104","coal","coal",69.976458184635,18.3196286779426,3.21170871013803,0.0050019503571612,212,792240
1996,"1109","hydro","water",65.6321369894541,2.36654340106205,5.40919361707458,0,124.8,909249
1996,"112","hydro","water",123.070047426086,4.43762190238292,5.40919361707458,0,5.4,20981
1996,"113","coal","coal",57.6232874105932,15.0856053014158,3.21170871013803,0.0050019503571612,1105.436,5016588
1996,"1131","coal","coal",808.409043289551,211.639083731266,3.21170871013803,0.0050019503571612,51.5,16659
1996,"115","hydro","water",77.389879142123,2.79050044983617,5.40919361707458,0,1.6,9886
1996,"1167","coal","coal",29.8516785303024,7.81508067535389,3.21170871013803,0.0050019503571612,100,1339815
1996,"1175","coal","coal",145.978181178268,38.2166537667735,3.21170871013803,0.0050019503571612,38,68072
1996,"1196","hydro","water",128.151323387087,4.62084098751515,5.40919361707458,0,0.495,1847
1996,"12","hydro","water",99.2976328247848,3.5804434912783,5.40919361707458,0,40,192622
1996,"1217","coal","coal",540.047815075035,141.382912156037,3.21170871013803,0.0050019503571612,44.1,21354
1996,"1218","coal","coal",62.6895554268749,16.4119392035451,3.21170871013803,0.0050019503571612,62.5,260710
1996,"1241","coal","coal",29.8516785303024,7.81508067535389,3.21170871013803,0.0050019503571612,893,8640499
1996,"1294","coal","coal",135.062330764219,35.3589165866248,3.21170871013803,0.0050019503571612,161.28,312262
1996,"1295","coal","coal",109.58596157877,28.6892788877839,3.21170871013803,0.0050019503571612,239.1,570555
1996,"13","hydro","water",161.348057183433,5.81783860036415,5.40919361707458,0,100,296361
1996,"130","coal","coal",42.3491709870699,11.0868870392782,3.21170871013803,0.0050019503571612,1147.12,7083319
1996,"1353","coal","coal",47.718296756983,12.4925082007616,3.21170871013803,0.0050019503571612,1096.8,6010566
1996,"1354","hydro","water",152.193359190477,5.48774131696433,5.40919361707458,0,28.257,88780
1996,"1355","coal","coal",54.3894681800996,14.2390010426247,3.21170871013803,0.0050019503571612,739.534,3555627
1996,"1356","coal","coal",48.8500467113143,12.7887969735503,3.21170871013803,0.0050019503571612,2226.06,11916391
1996,"1357","coal","coal",97.3399217509208,25.4833020744169,3.21170871013803,0.0050019503571612,263.636,708250
1996,"1359","hydro","water",249.226453788646,8.9865307856483,5.40919361707458,0,2.04,3914
1996,"136","coal","coal",41.7312027150918,10.9251047832011,3.21170871013803,0.0050019503571612,1429.2,8955812
1996,"1360","coal","coal",139.565296062,36.5377795120299,3.21170871013803,0.0050019503571612,37.5,70263
1996,"1361","coal","coal",182.172905139456,47.692324874906,3.21170871013803,0.0050019503571612,75,107659
1996,"1363","coal","coal",64.9262548017656,16.9975004490724,3.21170871013803,0.0050019503571612,644.64,2596389
1996,"1364","coal","coal",51.2314173787643,13.41223273329,3.21170871013803,0.0050019503571612,1717.2,8765110
1996,"1365","hydro","water",170.885825083765,6.16174850061654,5.40919361707458,0,80,223856
1996,"1371","hydro","water",75.6711078847997,2.7285255246923,5.40919361707458,0,130,821482
1996,"1372","coal","coal",192.538509143603,50.4060091810984,3.21170871013803,0.0050019503571612,43.8,59488
1996,"1374","coal","coal",47.1378034481372,12.3405367786009,3.21170871013803,0.0050019503571612,416,2307793
1996,"1377","hydro","water",77.458060019586,2.792958894937,5.40919361707458,0,183.808,1134704
1996,"1378","coal","coal",46.6656705858513,12.2169337991401,3.21170871013803,0.0050019503571612,2558.2,14335401
1996,"1379","coal","coal",57.7554426739459,15.1202031563982,3.21170871013803,0.0050019503571612,1750,7923517
1996,"1380","hydro","water",116.204909734418,4.1900808798468,5.40919361707458,0,277,1139830
1996,"1381","coal","coal",45.0116844396159,11.7839251441787,3.21170871013803,0.0050019503571612,521.3,3028554
1996,"1382","coal","coal",45.9454723011375,12.0283880297096,3.21170871013803,0.0050019503571612,364.5,2074568
1996,"1383","coal","coal",248.199521248725,64.9778966423618,3.21170871013803,0.0050019503571612,81.6,85973
1996,"1384","coal","coal",46.5748524689655,12.1931578861868,3.21170871013803,0.0050019503571612,320.85,1801455
1996,"1385","coal","coal",57.6073487108713,15.0814325972223,3.21170871013803,0.0050019503571612,176,798928
1996,"14","hydro","water",140.30022853849,5.05890247133978,5.40919361707458,0,128.25,437103
1996,"143","hydro","water",148.178715757481,5.34298253933226,5.40919361707458,0,3,9681
1996,"145","hydro","water",74.7530274328987,2.69542166224394,5.40919361707458,0,29.7,189982
1996,"1469","hydro","water",113.139363822135,4.07954436858658,5.40919361707458,0,8.9,37615
1996,"1472","hydro","water",112.379016627354,4.05212800339018,5.40919361707458,0,1.8,7659
1996,"1474","hydro","water",56.3809474611109,2.0329668555689,5.40919361707458,0,3.44,29175
1996,"1475","hydro","water",62.6559666850134,2.25922956796924,5.40919361707458,0,6.4,48843
1996,"1476","hydro","water",451.274291026946,16.2719095322216,5.40919361707458,0,2.332,2471
1996,"1478","hydro","water",90.7216185747534,3.27121220822428,5.40919361707458,0,1.95,10278
1996,"1479","hydro","water",54.5859264554101,1.9682425404595,5.40919361707458,0,5.35,54599
1996,"148","hydro","water",54.5859264554101,1.9682425404595,5.40919361707458,0,9.2,81360
1996,"1480","hydro","water",57.4822779142423,2.072678290177,5.40919361707458,0,3.6,29947
1996,"1481","hydro","water",83.9672884234413,3.0276666498837,5.40919361707458,0,4,22779
1996,"1482","hydro","water",56.4141632266439,2.03416453942226,5.40919361707458,0,7.2,61028
1996,"1483","hydro","water",83.1700660119454,2.99892064946919,5.40919361707458,0,19.6,112687
1996,"1486","hydro","water",71.0263247650985,2.56104536412615,5.40919361707458,0,6.65,44770
1996,"1487","hydro","water",317.047125051083,11.4319876821304,5.40919361707458,0,1.584,2389
1996,"1488","hydro","water",79.241088584848,2.85725079031904,5.40919361707458,0,6.54,39465
1996,"149","hydro","water",183.743450821606,6.62536481327907,5.40919361707458,0,36.018,93733
1996,"1490","hydro","water",89.6237752872784,3.23162651276244,5.40919361707458,0,1.5,8003
1996,"1491","hydro","water",58.6535069916458,2.11491010787184,5.40919361707458,0,19.2,156528
1996,"1492","hydro","water",115.924515626041,4.17997051536206,5.40919361707458,0,76.5,315552
1996,"1493","hydro","water",73.8648215522137,2.66339500789232,5.40919361707458,0,10.5,67973
1996,"1497","hydro","water",102.888158310789,3.70990955447557,5.40919361707458,0,2.8,13013
1996,"1498","hydro","water",98.2883280060416,3.54405028867939,5.40919361707458,0,1.6,7784
1996,"15","hydro","water",124.713504921023,4.49688118705612,5.40919361707458,0,177,678648
1996,"150","hydro","water",98.3836082021422,3.5474858726734,5.40919361707458,0,10.4,50547
1996,"1500","hydro","water",104.770533687422,3.77778366661376,5.40919361707458,0,1.5,6846
1996,"1501","hydro","water",90.479237274925,3.26247249789393,5.40919361707458,0,2.25,11891
1996,"1504","hydro","water",71.8700629221429,2.59146861498111,5.40919361707458,0,8.65,57551
1996,"1505","hydro","water",64.2828694112876,2.31789192588778,5.40919361707458,0,16.8,124968
1996,"1508","hydro","water",90.2223411340873,3.25320941589257,5.40919361707458,0,7.925,42002
1996,"1509","hydro","water",65.4635048314685,2.36046291459622,5.40919361707458,0,12,87653
1996,"1510","hydro","water",58.487122283148,2.10891065924813,5.40919361707458,0,13,106284
1996,"1511","hydro","water",81.3387975910437,2.93288933621552,5.40919361707458,0,72,423272
1996,"1513","hydro","water",74.0348698663662,2.66952655768147,5.40919361707458,0,0.8,5167
1996,"1516","hydro","water",924.302929927949,33.3282306464405,5.40919361707458,0,1.5,776
1996,"152","hydro","water",95.2230209941488,3.43352239161594,5.40919361707458,0,240,1205186
1996,"153","hydro","water",117.306237679319,4.22979222401392,5.40919361707458,0,1288.2,5251060
1996,"154","hydro","water",236.752394777483,8.53674500399578,5.40919361707458,0,1037,2094446
1996,"1552","coal","coal",52.438187092948,13.728161456137,3.21170871013803,0.0050019503571612,399.84,1993937
1996,"1554","coal","coal",45.9695852631356,12.0347007314608,3.21170871013803,0.0050019503571612,495.041,2816070
1996,"1567","hydro","water",170.753736351077,6.15698568573594,5.40919361707458,0,19.2,53767
1996,"1570","coal","coal",113.113883212994,29.6128782813592,3.21170871013803,0.0050019503571612,109.5,253146
1996,"1571","coal","coal",54.0668186448759,14.1545323537006,3.21170871013803,0.0050019503571612,728,3521060
1996,"1572","coal","coal",47.4878306339767,12.4321728550488,3.21170871013803,0.0050019503571612,588,3237933
1996,"1573","coal","coal",45.8832830280411,12.0121070629325,3.21170871013803,0.0050019503571612,1252,7135472
1996,"1574","hydro","water",94.3893862488317,3.4034634464723,5.40919361707458,0,474.48,2403696
1996,"16","hydro","water",184.212159774342,6.64226537647868,5.40919361707458,0,154.2,400268
1996,"1602","hydro","water",159.597103057365,5.75470323524153,5.40919361707458,0,0.516,1546
1996,"1603","hydro","water",113.292555202062,4.08506809622819,5.40919361707458,0,2.9,12240
1996,"1604","hydro","water",272.07551393991,9.81041516610254,5.40919361707458,0,1.6,2812
1996,"1605","hydro","water",74.0105009928957,2.66864787233999,5.40919361707458,0,30.8,198995
1996,"1606","coal","coal",37.2824435574227,9.76043286409579,3.21170871013803,0.0050019503571612,136,953910
1996,"1607","hydro","water",149.157513353526,5.37827572188194,5.40919361707458,0,7.04,22569
1996,"1608","hydro","water",118.457320169131,4.27129760225232,5.40919361707458,0,0.3,1211
1996,"161","hydro","water",166.663494082488,6.00950098855125,5.40919361707458,0,3.3,9468
1996,"1613","coal","coal",69.8209295138,18.278911734382,3.21170871013803,0.0050019503571612,173.71,650597
1996,"1619","coal","coal",37.3237920527979,9.7712577772354,3.21170871013803,0.0050019503571612,1124.689,7879879
1996,"162","hydro","water",120.116462051686,4.33112242974828,5.40919361707458,0,1.1,4379
1996,"1620","hydro","water",127.214079182043,4.58704612435252,5.40919361707458,0,17.55,65967
1996,"1626","coal","coal",42.7615227417471,11.1948395025259,3.21170871013803,0.0050019503571612,329.688,2016150
1996,"1629","hydro","water",78.3343296486187,2.82455515559923,5.40919361707458,0,51,311317
1996,"1630","hydro","water",431.847280233441,15.5714163545712,5.40919361707458,0,33,36540
1996,"1634","hydro","water",107.887963848417,3.89019100414964,5.40919361707458,0,3.58,15867
1996,"1637","hydro","water",139.612471751647,5.03410354873729,5.40919361707458,0,3.2,10960
1996,"1638","hydro","water",73.650013977573,2.65564954246056,5.40919361707458,0,3.6,23373
1996,"165","coal","coal",44.2509907233766,11.5847777911878,3.21170871013803,0.0050019503571612,1010,5968583
1996,"166","hydro","water",259.611925754675,9.36100693826954,5.40919361707458,0,56,103145
1996,"1693","hydro","water",130.755459597865,4.71474012973071,5.40919361707458,0,8,29256
1996,"1694","hydro","water",102.586271677684,3.69902421914726,5.40919361707458,0,2.55,11886
1996,"1695","coal","coal",42.5112378805825,11.1293156700943,3.21170871013803,0.0050019503571612,312.5,1922291
1996,"1698","hydro","water",157.713877357784,5.68679846242011,5.40919361707458,0,20.094,60923
1996,"17","hydro","water",143.906814210926,5.18894762779781,5.40919361707458,0,170,564875
1996,"1700","hydro","water",151.859784810492,5.47571339460909,5.40919361707458,0,9,28339
1996,"1701","hydro","water",90.8697597265408,3.27655383629354,5.40919361707458,0,8.849,46565
1996,"1702","coal","coal",41.8116365368938,10.9461621185792,3.21170871013803,0.0050019503571612,530,3314756
1996,"1704","hydro","water",109.026649990361,3.93124939869091,5.40919361707458,0,6,26315
1996,"1705","hydro","water",130.150439779366,4.69292451127523,5.40919361707458,0,9,33066
1996,"1707","hydro","water",130.662563053173,4.71139049470576,5.40919361707458,0,30,109788
1996,"1708","hydro","water",183.166974690723,6.60457841432895,5.40919361707458,0,17.064,44547
1996,"1710","coal","coal",54.5742172500952,14.2873677997987,3.21170871013803,0.0050019503571612,1786,8557892
1996,"1712","hydro","water",97.145150236049,3.502829936396,5.40919361707458,0,4,19689
1996,"1714","hydro","water",142.811327558796,5.14944690716814,5.40919361707458,0,4.95,16574
1996,"1716","hydro","water",97.6772002402099,3.52201443173834,5.40919361707458,0,6.752,33054
1996,"1720","coal","coal",47.9490942111258,12.5529302879806,3.21170871013803,0.0050019503571612,312.5,1704286
1996,"1722","hydro","water",159.477443397377,5.75038858404005,5.40919361707458,0,4.3,12893
1996,"1723","coal","coal",47.4586303560028,12.4245283091022,3.21170871013803,0.0050019503571612,325,1790775
1996,"1731","coal","coal",224.766784427579,58.8432758197604,3.21170871013803,0.0050019503571612,121.005,140781
1996,"1732","coal","coal",1128.13073306924,295.341271424073,3.21170871013803,0.0050019503571612,200,46360
1996,"1733","coal","coal",44.0302149362182,11.5269793465859,3.21170871013803,0.0050019503571612,3279.6,19477936
1996,"174","hydro","water",111.430424943542,4.01792397632964,5.40919361707458,0,9,38621
1996,"1740","coal","coal",55.2552135517476,14.4656506066308,3.21170871013803,0.0050019503571612,650.623,3079137
1996,"1743","coal","coal",53.626003650992,14.0391282990638,3.21170871013803,0.0050019503571612,1547.25,7544977
1996,"1745","coal","coal",50.4703733563491,13.2129936711838,3.21170871013803,0.0050019503571612,775.5,4018076
1996,"1751","hydro","water",88.8079479248344,3.20220966075124,5.40919361707458,0,41.97,225981
1996,"1753","hydro","water",54.5859264554101,1.9682425404595,5.40919361707458,0,2.4,25603
1996,"1754","hydro","water",214.261687648087,7.7257820065416,5.40919361707458,0,7.824,17461
1996,"1756","hydro","water",54.5859264554101,1.9682425404595,5.40919361707458,0,1.26,11991
1996,"1757","hydro","water",54.5859264554101,1.9682425404595,5.40919361707458,0,1.32,13781
1996,"1760","hydro","water",115.014483643871,4.1471568621588,5.40919361707458,0,1.2,4989
1996,"1761","hydro","water",111.915598002087,4.03541819719063,5.40919361707458,0,1.68,7178
1996,"1769","coal","coal",30.0390277723788,7.86412814984706,3.21170871013803,0.0050019503571612,354.7,3087793
1996,"1773","hydro","water",106.057059648015,3.8241728238467,5.40919361707458,0,2.2,9919
1996,"1774","hydro","water",73.2382777989573,2.6408032860201,5.40919361707458,0,12,78348
1996,"1775","hydro","water",167.183395931779,6.02824744946317,5.40919361707458,0,5.335,15259
1996,"1776","hydro","water",94.7405807469331,3.41612670962499,5.40919361707458,0,7.8,39368
1996,"1777","hydro","water",102.92770634212,3.71133556522068,5.40919361707458,0,2.8,13008
1996,"1778","hydro","water",104.407689261429,3.76470033394576,5.40919361707458,0,7.2,32975
1996,"1779","hydro","water",69.908291776227,2.52073167462357,5.40919361707458,0,0.1,684
1996,"1780","hydro","water",98.9301539017299,3.56719304934122,5.40919361707458,0,9.6,46401
1996,"1781","hydro","water",73.7266647264221,2.65841339157772,5.40919361707458,0,12,77829
1996,"1783","hydro","water",82.6752047978202,2.98107709607525,5.40919361707458,0,0.8,4627
1996,"1784","hydro","water",77.1505558183894,2.78187100306693,5.40919361707458,0,6.144,38080
1996,"1785","hydro","water",123.523376628718,4.4539679072855,5.40919361707458,0,1.8,6968
1996,"1786","hydro","water",117.660609190303,4.24257004291959,5.40919361707458,0,8,32512
1996,"1787","hydro","water",76.8276302956214,2.77022705392866,5.40919361707458,0,7.51,46742
1996,"18","hydro","water",285.205434803548,10.2838498126279,5.40919361707458,0,157.5,264063
1996,"180","hydro","water",57.9015980058796,2.0877980050197,5.40919361707458,0,0.956,7895
1996,"182","hydro","water",342.635787720928,12.354655807245,5.40919361707458,0,112,156304
1996,"1821","hydro","water",91.6215205497974,3.3036605967475,5.40919361707458,0,1,5219
1996,"1825","coal","coal",70.9080927478329,18.5635278363751,3.21170871013803,0.0050019503571612,85,313470
1996,"1828","hydro","water",3732.07973267819,134.570182668685,5.40919361707458,0,0.32,41
1996,"1830","coal","coal",53.4363389905171,13.9894746549188,3.21170871013803,0.0050019503571612,62.25,304632
1996,"1831","coal","coal",156.034120915944,40.8492688887895,3.21170871013803,0.0050019503571612,375,628470
1996,"1832","coal","coal",44.627438183646,11.6833306169209,3.21170871013803,0.0050019503571612,154.716,906580
1996,"1839","hydro","water",75.268923099747,2.71402366946203,5.40919361707458,0,0.7,4447
1996,"1842","hydro","water",90.4773350519191,3.26240390812208,5.40919361707458,0,3.2,16912
1996,"1843","coal","coal",29.8516785303024,7.81508067535389,3.21170871013803,0.0050019503571612,21,213290
1996,"1844","hydro","water",168.922587291314,6.09095867636948,5.40919361707458,0,0.319,903
1996,"1848","hydro","water",95.2128860829398,3.433156950106,5.40919361707458,0,5.6,28124
1996,"1856","hydro","water",129.618572150746,4.67374659197403,5.40919361707458,0,2.38,8780
1996,"1857","hydro","water",110.214323682771,3.97407417125375,5.40919361707458,0,0.7,3037
1996,"1859","coal","coal",16155.9342942447,4229.57555860963,3.21170871013803,0.0050019503571612,21.5,348
1996,"1863","hydro","water",122.330075133434,4.41094020913823,5.40919361707458,0,0.417,1630
1996,"1865","hydro","water",63.9942537824581,2.30748511234825,5.40919361707458,0,18.4,137487
1996,"1866","coal","coal",76.5907577804103,20.0512326445159,3.21170871013803,0.0050019503571612,54,184370
1996,"1869","coal","coal",69.0921467404677,18.0881185713571,3.21170871013803,0.0050019503571612,37,140038
1996,"187","hydro","water",251.114754621044,9.05461855604727,5.40919361707458,0,40,76168
1996,"1871","hydro","water",88.4822295912523,3.19046500929996,5.40919361707458,0,1.2,6485
1996,"188","hydro","water",403.450349023921,14.5474885465356,5.40919361707458,0,96,113780
1996,"1888","coal","coal",554.879796138877,145.265880695698,3.21170871013803,0.0050019503571612,81.6,38456
1996,"1892","hydro","water",83.400601572538,3.00723322977901,5.40919361707458,0,18,103202
1996,"1894","hydro","water",81.6342664531613,2.94354326153226,5.40919361707458,0,12,70290
1996,"1895","hydro","water",96.211814034083,3.46917598680588,5.40919361707458,0,2.4,11928
1996,"1896","hydro","water",69.6302611165464,2.5107065306447,5.40919361707458,0,4.65,31933
1996,"1898","hydro","water",77.2726335924682,2.78627284588227,5.40919361707458,0,1.6,9901
1996,"1899","hydro","water",76.454116638256,2.75675901339865,5.40919361707458,0,1.6,10007
1996,"19","hydro","water",113.536045495711,4.0938477943165,5.40919361707458,0,58,244275
1996,"1900","hydro","water",79.2770459932676,2.85854733148801,5.40919361707458,0,1.8,10857
1996,"1901","hydro","water",78.9580755556599,2.84704599359351,5.40919361707458,0,72.6,439668
1996,"1902","hydro","water",71.9083748636253,2.5928500551788,5.40919361707458,0,4,26599
1996,"1911","hydro","water",74.0354928457491,2.66954902088038,5.40919361707458,0,12.42,80217
1996,"1927","coal","coal",29.8516785303024,7.81508067535389,3.21170871013803,0.0050019503571612,165,1776594
1996,"1938","hydro","water",401.643370777015,14.482333080902,5.40919361707458,0,1.48,1762
1996,"1941","hydro","water",65.1809351147991,2.35027410269708,5.40919361707458,0,0.97,7116
1996,"1943","hydro","water",241.014473664008,8.69042573307722,5.40919361707458,0,2,3968
1996,"1947","hydro","water",63.4634538513742,2.28834569175628,5.40919361707458,0,0.52,3918
1996,"1949","hydro","water",76.6609564327683,2.76421717906617,5.40919361707458,0,0.4,2495
1996,"195","hydro","water",346.876543343466,12.5075676686346,5.40919361707458,0,25.5,35152
1996,"196","hydro","water",224.083475405871,8.07993300742324,5.40919361707458,0,80.55,171886
1996,"1961","coal","coal",59.5426980579578,15.5881013015339,3.21170871013803,0.0050019503571612,31.9,140099
1996,"197","hydro","water",256.923714994372,9.2640762618163,5.40919361707458,0,75,139586
1996,"1977","hydro","water",181.654353409354,6.55003678158727,5.40919361707458,0,1.417,3730
1996,"198","hydro","water",256.597637216883,9.25231864964721,5.40919361707458,0,340,633594
1996,"199","hydro","water",112.199538195458,4.04565642531701,5.40919361707458,0,124,528464
1996,"2","hydro","water",107.461633613678,3.87481851972398,5.40919361707458,0,45.125,200793
1996,"20","hydro","water",158.793732239665,5.72573553748794,5.40919361707458,0,87.75,264240
1996,"2007","hydro","water",115.711320831456,4.1722832030573,5.40919361707458,0,2.68,11075
1996,"2008","coal","coal",152.286599854231,39.868179018076,3.21170871013803,0.0050019503571612,99,169999
1996,"2009","hydro","water",177.363766969359,6.3953281359144,5.40919361707458,0,0.5,1348
1996,"2014","hydro","water",147.833048713977,5.33051858343669,5.40919361707458,0,0.55,1779
1996,"2022","coal","coal",221.373133860925,57.9548281924206,3.21170871013803,0.0050019503571612,30,35438
1996,"2049","coal","coal",42.460382960575,11.1160020032533,3.21170871013803,0.0050019503571612,750,4619024
1996,"207","coal","coal",36.3230825384981,9.50927500199853,3.21170871013803,0.0050019503571612,1358,9776647
1996,"2079","coal","coal",58.4187425810039,15.2938530997457,3.21170871013803,0.0050019503571612,514,2300826
1996,"2080","coal","coal",29.8516785303024,7.81508067535389,3.21170871013803,0.0050019503571612,187,2455709
1996,"2094","coal","coal",47.2720406868684,12.3756796885467,3.21170871013803,0.0050019503571612,523,2893145
1996,"2098","coal","coal",87.2454221884526,22.8405921049278,3.21170871013803,0.0050019503571612,90,269757
1996,"2099","hydro","water",148.593137274516,5.35792562287918,5.40919361707458,0,3,9654
1996,"21","hydro","water",107.713994410557,3.88391806768837,5.40919361707458,0,32,142057
1996,"2103","coal","coal",51.0186888235603,13.3565410300853,3.21170871013803,0.0050019503571612,2389.5,12247589
1996,"2104","coal","coal",159.667409575288,41.8004530562326,3.21170871013803,0.0050019503571612,923.04,1511740
1996,"2106","hydro","water",206.32527657871,7.43961333817465,5.40919361707458,0,208,482054
1996,"2107","coal","coal",74.8898381013178,19.6059369302093,3.21170871013803,0.0050019503571612,1099.56,3839449
1996,"2122","coal","coal",179.669440548403,47.0369252890132,3.21170871013803,0.0050019503571612,11,16010
1996,"2123","coal","coal",134.565367511793,35.2288130848584,3.21170871013803,0.0050019503571612,38.5,74817
1996,"2124","hydro","water",462.526626974096,16.6776427995467,5.40919361707458,0,45.2,46729
1996,"2132","coal","coal",348.062279530401,91.1216698188832,3.21170871013803,0.0050019503571612,115,86400
1996,"214","hydro","water",233.02763925409,8.4024389154119,5.40919361707458,0,2,4104
1996,"215","hydro","water",85.0516836550819,3.06676743948613,5.40919361707458,0,1.4,7871
1996,"2161","coal","coal",64.4303553537121,16.8676754481276,3.21170871013803,0.0050019503571612,306,1241949
1996,"2166","hydro","water",209.984593114902,7.5715598478931,5.40919361707458,0,200,455436
1996,"2169","coal","coal",41.617101394565,10.8952333967672,3.21170871013803,0.0050019503571612,59,370726
1996,"217","hydro","water",111.15625984756,4.0080382156572,5.40919361707458,0,31,133356
1996,"2171","coal","coal",17038.2894908933,4460.57352541162,3.21170871013803,0.0050019503571612,46,706
1996,"218","hydro","water",71.4949829806519,2.57794409786004,5.40919361707458,0,97.2,650093
1996,"2181","hydro","water",56.0812433650959,2.02216021749144,5.40919361707458,0,16.8,143244
1996,"2182","hydro","water",66.7394291977553,2.40646980280368,5.40919361707458,0,48,343909
1996,"2185","hydro","water",60.3363555021612,2.17558974166447,5.40919361707458,0,17,134727
1996,"2186","hydro","water",54.8184760574542,1.97662774245628,5.40919361707458,0,38.4,334957
1996,"219","hydro","water",93.7510924494895,3.38044804505371,5.40919361707458,0,117.9,601343
1996,"2190","hydro","water",78.6391699149664,2.83554699212619,5.40919361707458,0,3.04,18485
1996,"2191","hydro","water",61.5296276635269,2.21861638209833,5.40919361707458,0,45,349714
1996,"2194","hydro","water",54.5859264554101,1.9682425404595,5.40919361707458,0,48,465683
1996,"2195","hydro","water",71.3668697989108,2.57332463217227,5.40919361707458,0,82.6,553437
1996,"2199","hydro","water",86.8726314112749,3.13242661338732,5.40919361707458,0,466.2,2566103
1996,"220","hydro","water",85.5106056830951,3.08331510876545,5.40919361707458,0,66,369070
1996,"2203","hydro","water",162.656578089811,5.86502084458453,5.40919361707458,0,428,1258221
1996,"2204","hydro","water",107.440346252988,3.87405094662216,5.40919361707458,0,250,1112647
1996,"221","hydro","water",134.193785465549,4.83871822592126,5.40919361707458,0,40,142532
1996,"222","hydro","water",70.5472383037617,2.54377061191448,5.40919361707458,0,73.85,500559
1996,"2227","hydro","water",70.678104463734,2.54848934364426,5.40919361707458,0,18,121779
1996,"2228","hydro","water",91.8189554457976,3.31077964347828,5.40919361707458,0,18,93740
1996,"2229","hydro","water",74.8197020418389,2.69782579477785,5.40919361707458,0,19,121429
1996,"223","hydro","water",363.164472302694,13.094872799376,5.40919361707458,0,117.9,155237
1996,"224","hydro","water",88.1678300431032,3.17912848713113,5.40919361707458,0,6.4,34710
1996,"225","hydro","water",69.9983831625635,2.52398016211167,5.40919361707458,0,7.02,47955
1996,"226","hydro","water",85.2661761322026,3.07450154322846,5.40919361707458,0,1,5608
1996,"2260","hydro","water",167.513269635464,6.04014193397104,5.40919361707458,0,39.9,113896
1996,"2268","hydro","water",10102.2404735787,364.263478614617,5.40919361707458,0,1.5,71
1996,"227","hydro","water",67.0513519955119,2.41771701906894,5.40919361707458,0,12.15,86647
1996,"2273","hydro","water",162.902908246827,5.87390294159232,5.40919361707458,0,7.839,23010
1996,"2274","hydro","water",80.7645775887653,2.91218428805644,5.40919361707458,0,26.1,154527
1996,"2278","hydro","water",78.1434371373105,2.81767201216264,5.40919361707458,0,2.4,14686
1996,"229","hydro","water",55.6329248347035,2.00599488586671,5.40919361707458,0,1.44,12377
1996,"230","hydro","water",105.596919159469,3.80758121969238,5.40919361707458,0,0.99,4483
