"yr","fuel.general","overnightcategory","plntcode","LCOE_Capital","LCOE_FOM","LCOE_VOM","LCOE_wo_Fuel","LCOE_Fuel","LCOE"
1996,"gas","CC","1016",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","160",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","1660",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","1682",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","2322",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","2393",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","2465",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","2951",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","329",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","341",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","3456",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","3469",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","3526",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","3527",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","377",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","3797",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","389",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","6013",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","6043",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","613",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","6559",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","658",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","672",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","673",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","675",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","693",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","7153",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
1996,"gas","CC","7238",85834.9328214971,43761.9961612284,0.767754318618042,129597.696737044,6.98657593165847,129604.683312976
